"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL180_15B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_15D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_15E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_15G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17E"	"patient.1.2.1.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_17K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_19N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_23D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_23F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_23G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_23L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL180_23M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13K"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_13O"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_15D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_15F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_15J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_15L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_17A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_17I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_19A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_19F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_19O"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_21D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL181_21N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL185_23O"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_15L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_17A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_17B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_17E"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_17F"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_17L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_19J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_19L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_19P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_21H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_21J"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL186_21P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_15H"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_15P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_17C"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_17D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_17N"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_17O"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_19A"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_19B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_19D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_21L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL187_21P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_15M"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_19D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_21B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_21I"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_21P"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_23B"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_23D"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_23G"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL188_23L"	"patient.1.2.1.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.2"
"MPNAML31PL176_15N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL176_15K"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL176_19N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL176_21O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL176_23O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_13F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_13I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_13N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_13P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_17C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_17E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_17G"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_17H"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_19E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_19M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_21A"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_21E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_21N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_23J"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_23M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_23O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL177_23P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL178_21N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL178_23B"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL178_23I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL178_23J"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_13C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_13J"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_15N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_17D"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_17O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL179_23I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL180_13A"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL180_15N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL180_23B"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL180_23K"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL180_23P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_13H"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_13I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_13N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_13P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_15N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_17D"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_17F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_17G"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_17P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_19P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_21E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_21G"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_21I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_21O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL181_21P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL184_17H"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_002"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL184_3L"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_001"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL185_5G"	"patient.1.2.2.1"	"TP53HET"	"GH001_001"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_15A"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_15C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_17D"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_17O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_19I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_21A"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_21E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_21L"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_21M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23L"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL186_23O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_15B"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_15E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_15I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_15M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_17A"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_17I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_17L"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_17M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_19G"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_19N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21A"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21G"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21J"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_21O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_23B"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_23D"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL187_23F"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_15F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_15J"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_15N"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_15P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17A"	"patient.1.2.2.1"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17C"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17D"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17G"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17K"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_17O"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_19F"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_19I"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_19M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_19P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_21A"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_21C"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_21E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_21K"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_21M"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_23C"	"patient.1.2.2.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_23E"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL188_23P"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.1"
"MPNAML31PL176_17K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_15M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_17O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_19G"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_19I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_21E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_21M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_23C"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_23D"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_23G"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL177_17O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL177_21O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL177_23I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL177_23K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
